8|81|84|89|25|2021-07-26 20:02:38-04|2021-07-26 20:06:14.043-04|2021-07-26 20:06:14.043-04
198|80|84|87|25|2022-01-08 00:00:00-05|2022-01-08 18:09:26.617-05|2022-01-08 18:09:26.617-05
201|80|84|87|25|2022-01-08 00:00:00-05|2022-01-08 18:09:31.263-05|2022-01-08 18:09:31.263-05
204|80|84|87|25|2022-01-08 00:00:00-05|2022-01-08 18:09:35.749-05|2022-01-08 18:09:35.749-05
207|80|84|87|25|2022-01-08 00:00:00-05|2022-01-08 18:09:39.882-05|2022-01-08 18:09:39.882-05
197|80|84|88|25|2022-01-08 21:00:00-05|2022-01-08 18:09:26.617-05|2022-01-08 18:44:22.141433-05
196|80|85|88|25|2022-01-08 22:00:00-05|2022-01-08 18:09:26.617-05|2022-01-08 18:44:22.141641-05
200|80|84|88|25|2022-01-08 21:00:00-05|2022-01-08 18:09:31.265-05|2022-01-08 18:44:33.525741-05
199|80|85|88|25|2022-01-08 22:00:00-05|2022-01-08 18:09:31.266-05|2022-01-08 18:44:33.526018-05
203|80|84|88|25|2022-01-08 21:00:00-05|2022-01-08 18:09:35.749-05|2022-01-08 18:44:44.233316-05
202|80|85|88|25|2022-01-08 22:00:00-05|2022-01-08 18:09:35.75-05|2022-01-08 18:44:44.233521-05
206|80|84|88|25|2022-01-08 21:00:00-05|2022-01-08 18:09:39.882-05|2022-01-08 18:44:55.590824-05
205|80|85|88|25|2022-01-08 22:00:00-05|2022-01-08 18:09:39.883-05|2022-01-08 18:44:55.591032-05
194|80|84|88|25|2022-01-08 21:00:00-05|2022-01-08 18:08:15.395-05|2022-01-08 18:45:29.622787-05
193|80|85|88|25|2022-01-08 22:00:00-05|2022-01-08 18:08:15.395-05|2022-01-08 18:45:29.622998-05
208|81|84|89|25|2022-01-08 00:00:00-05|2022-01-08 19:40:20.868-05|2022-01-08 19:40:20.868-05
209|81|84|89|25|2022-01-10 00:00:00-05|2022-01-10 11:23:16.644-05|2022-01-10 11:23:16.644-05
210|81|84|89|25|2022-01-11 00:00:00-05|2022-01-11 13:31:33.997-05|2022-01-11 13:31:33.997-05
211|81|84|89|25|2022-01-12 00:00:00-05|2022-01-12 09:32:23.147-05|2022-01-12 09:32:23.149-05
212|81|84|89|25|2022-01-14 00:00:00-05|2022-01-14 11:52:39.622-05|2022-01-14 11:52:39.622-05
213|81|84|89|25|2022-01-14 00:00:00-05|2022-01-14 11:52:55.109-05|2022-01-14 11:52:55.109-05
214|81|84|89|25|2022-01-15 00:00:00-05|2022-01-14 13:27:30.892-05|2022-01-14 13:27:30.892-05
215|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:05:58.232-05|2022-01-16 14:05:58.232-05
216|80|84|87|25|2022-01-11 00:00:00-05|2022-01-16 14:05:58.232-05|2022-01-16 14:05:58.232-05
217|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:22:57.568-05|2022-01-16 14:22:57.568-05
218|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:22:57.568-05|2022-01-16 14:22:57.568-05
219|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:23:23.762-05|2022-01-16 14:23:23.762-05
220|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:23:23.762-05|2022-01-16 14:23:23.762-05
221|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:24:45.928-05|2022-01-16 14:24:45.928-05
222|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:24:45.928-05|2022-01-16 14:24:45.928-05
223|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:24:57.975-05|2022-01-16 14:24:57.975-05
224|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:24:57.974-05|2022-01-16 14:24:57.974-05
225|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:25:15.18-05|2022-01-16 14:25:15.18-05
226|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:25:15.18-05|2022-01-16 14:25:15.18-05
227|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:25:28.908-05|2022-01-16 14:25:28.908-05
228|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:25:28.908-05|2022-01-16 14:25:28.908-05
229|80|85|87|25|2022-06-28 01:00:00-04|2022-01-16 14:25:53.784-05|2022-01-16 14:25:53.784-05
230|80|84|87|25|2022-01-16 00:00:00-05|2022-01-16 14:25:53.783-05|2022-01-16 14:25:53.783-05
231|81|84|89|25|2022-01-18 00:00:00-05|2022-01-18 09:19:06.704-05|2022-01-18 09:19:06.704-05
232|81|84|89|25|2022-01-19 00:00:00-05|2022-01-19 09:37:08.735-05|2022-01-19 09:37:08.735-05
233|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:13:37.324-05|2022-01-24 11:13:37.324-05
234|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:13:37.323-05|2022-01-24 11:13:37.323-05
235|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:16:45.932-05|2022-01-24 11:16:45.932-05
236|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:16:45.932-05|2022-01-24 11:16:45.932-05
237|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:17:25.295-05|2022-01-24 11:17:25.295-05
238|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:17:25.295-05|2022-01-24 11:17:25.295-05
239|80|85|87|25|2022-01-24 00:00:00-05|2022-01-24 11:17:33.786-05|2022-01-24 11:17:33.786-05
240|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:17:33.785-05|2022-01-24 11:17:33.785-05
241|80|85|87|25|2022-01-24 00:00:00-05|2022-01-24 11:20:31.228-05|2022-01-24 11:20:31.228-05
242|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:20:31.228-05|2022-01-24 11:20:31.228-05
243|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:21:48.947-05|2022-01-24 11:21:48.947-05
244|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:21:48.947-05|2022-01-24 11:21:48.947-05
245|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:22:53.581-05|2022-01-24 11:22:53.581-05
246|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:22:53.581-05|2022-01-24 11:22:53.581-05
247|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:24:01.851-05|2022-01-24 11:24:01.851-05
248|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:24:01.851-05|2022-01-24 11:24:01.851-05
249|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:29:09.188-05|2022-01-24 11:29:09.188-05
250|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:29:09.188-05|2022-01-24 11:29:09.188-05
251|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:29:19.268-05|2022-01-24 11:29:19.268-05
252|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:29:19.268-05|2022-01-24 11:29:19.268-05
253|80|85|87|25|2022-01-28 00:00:00-05|2022-01-24 11:30:37.648-05|2022-01-24 11:30:37.648-05
254|80|84|87|25|2022-01-24 00:00:00-05|2022-01-24 11:30:37.647-05|2022-01-24 11:30:37.647-05
255|81|84|89|25|2022-01-24 00:00:00-05|2022-01-24 11:31:33.157-05|2022-01-24 11:31:33.157-05
256|81|84|89|25|2022-01-24 00:00:00-05|2022-01-24 11:47:30.053-05|2022-01-24 11:47:30.053-05
257|81|84|89|25|2022-02-10 00:00:00-05|2022-02-10 12:01:01.123-05|2022-02-10 12:01:01.126-05
258|81|84|89|25|2022-02-13 00:00:00-05|2022-02-13 11:56:18.592-05|2022-02-13 11:56:18.592-05
259|81|84|89|25|2022-02-13 00:00:00-05|2022-02-13 11:56:55.911-05|2022-02-13 11:56:55.911-05
260|81|84|89|25|2022-02-13 00:00:00-05|2022-02-13 12:13:29.831-05|2022-02-13 12:13:29.831-05
261|81|84|89|25|2022-02-13 00:00:00-05|2022-02-13 14:20:08.947-05|2022-02-13 14:20:08.947-05
262|81|84|89|25|2022-02-13 00:00:00-05|2022-02-13 17:10:25.4-05|2022-02-13 17:10:25.4-05
263|81|84|89|25|2022-02-07 00:00:00-05|2022-02-17 09:53:22.66-05|2022-02-17 09:53:22.66-05
264|81|84|89|25|2022-02-07 00:00:00-05|2022-02-17 09:54:26.718-05|2022-02-17 09:54:26.718-05
265|81|84|89|25|2022-02-23 00:00:00-05|2022-02-23 11:00:04.062-05|2022-02-23 11:00:04.062-05
266|81|84|89|25|2022-02-23 00:00:00-05|2022-02-23 13:39:59.937-05|2022-02-23 13:39:59.937-05
267|81|84|89|25|2022-02-23 00:00:00-05|2022-02-23 14:08:38.566-05|2022-02-23 14:08:38.566-05
268|81|84|89|25|2022-02-23 00:00:00-05|2022-02-24 07:53:40.973-05|2022-02-24 07:53:40.974-05
269|81|84|89|25|2022-02-23 00:00:00-05|2022-02-24 07:54:53.667-05|2022-02-24 07:54:53.667-05
270|81|84|89|25|2022-02-24 00:00:00-05|2022-02-24 11:13:31.955-05|2022-02-24 11:13:31.955-05
271|81|84|89|25|2022-02-24 00:00:00-05|2022-02-24 11:20:01.493-05|2022-02-24 11:20:01.493-05
272|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 08:19:53.243-05|2022-03-08 08:19:53.243-05
273|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 08:20:20.559-05|2022-03-08 08:20:20.559-05
274|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 08:20:49.1-05|2022-03-08 08:20:49.1-05
275|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 08:35:36.266-05|2022-03-08 08:35:36.266-05
276|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 10:24:43.852-05|2022-03-08 10:24:43.852-05
277|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 10:24:54.066-05|2022-03-08 10:24:54.066-05
278|81|84|89|25|2022-03-08 00:00:00-05|2022-03-08 10:24:59.987-05|2022-03-08 10:24:59.987-05
279|80|85|88|25|2022-03-16 14:00:00-04|2022-03-16 20:41:47.745-04|2022-03-16 20:41:47.745-04
280|80|84|88|25|2022-03-16 13:00:00-04|2022-03-16 20:41:47.745-04|2022-03-16 20:41:47.745-04
281|80|84|87|25|2022-03-16 00:00:00-04|2022-03-16 20:41:47.744-04|2022-03-16 20:41:47.744-04
282|80|85|87|25|2022-03-27 00:00:00-04|2022-03-20 11:45:57.447-04|2022-03-20 11:45:57.447-04
283|80|84|87|25|2022-03-20 00:00:00-04|2022-03-20 11:45:57.447-04|2022-03-20 11:45:57.447-04
284|80|85|88|25|2022-03-22 01:55:00-04|2022-03-22 09:21:04.771-04|2022-03-22 09:21:04.771-04
285|80|84|88|25|2022-03-22 11:15:00-04|2022-03-22 09:21:04.771-04|2022-03-22 09:21:04.771-04
286|80|85|87|25|2022-03-22 00:00:00-04|2022-03-22 09:21:04.771-04|2022-03-22 09:21:04.771-04
287|80|84|87|25|2022-03-22 00:00:00-04|2022-03-22 09:21:04.768-04|2022-03-22 09:21:04.768-04
288|80|85|88|25|2022-03-22 13:55:00-04|2022-03-22 10:10:40.874-04|2022-03-22 10:10:40.874-04
289|80|84|88|25|2022-03-22 11:15:00-04|2022-03-22 10:10:40.874-04|2022-03-22 10:10:40.874-04
290|80|85|87|25|2022-03-25 00:00:00-04|2022-03-22 10:10:40.873-04|2022-03-22 10:10:40.873-04
291|80|84|87|25|2022-03-22 00:00:00-04|2022-03-22 10:10:40.873-04|2022-03-22 10:10:40.873-04
292|81|84|89|25|2022-03-24 00:00:00-04|2022-03-24 14:26:03.953-04|2022-03-24 14:26:03.953-04
293|80|85|87|25|2022-03-27 00:00:00-04|2022-03-24 21:11:20.205-04|2022-03-24 21:11:20.205-04
294|80|84|87|25|2022-03-20 00:00:00-04|2022-03-24 21:11:20.204-04|2022-03-24 21:11:20.204-04
295|80|84|87|25|2022-03-24 00:00:00-04|2022-03-24 21:13:13.633-04|2022-03-24 21:13:13.633-04
296|80|85|87|25|2022-04-02 00:00:00-04|2022-03-25 09:45:20.707-04|2022-03-25 09:45:20.707-04
297|80|84|87|25|2022-03-27 00:00:00-04|2022-03-25 09:45:20.707-04|2022-03-25 09:45:20.707-04
298|80|85|87|25|2022-03-26 00:00:00-04|2022-03-26 11:20:03.518-04|2022-03-26 11:20:03.518-04
299|80|84|87|25|2022-03-26 00:00:00-04|2022-03-26 11:20:03.517-04|2022-03-26 11:20:03.517-04
300|80|85|87|25|2022-03-26 00:00:00-04|2022-03-26 11:22:23.778-04|2022-03-26 11:22:23.778-04
301|80|84|87|25|2022-03-26 00:00:00-04|2022-03-26 11:22:23.777-04|2022-03-26 11:22:23.777-04
302|80|85|87|25|2022-03-26 00:00:00-04|2022-03-26 11:29:14.981-04|2022-03-26 11:29:14.981-04
303|80|84|87|25|2022-03-26 00:00:00-04|2022-03-26 11:29:14.981-04|2022-03-26 11:29:14.981-04
304|80|85|87|25|2022-03-26 00:00:00-04|2022-03-26 11:44:45.343-04|2022-03-26 11:44:45.343-04
305|80|84|87|25|2022-03-26 00:00:00-04|2022-03-26 11:44:45.342-04|2022-03-26 11:44:45.342-04
306|81|84|89|25|2022-04-01 00:00:00-04|2022-04-01 13:47:42.909-04|2022-04-01 13:47:42.909-04
307|81|84|89|25|2022-04-01 00:00:00-04|2022-04-01 13:47:42.916-04|2022-04-01 13:47:42.916-04
308|81|84|89|25|2022-04-04 00:00:00-04|2022-04-04 08:20:10.29-04|2022-04-04 08:20:10.29-04
309|81|84|89|25|2022-04-04 00:00:00-04|2022-04-04 08:20:10.303-04|2022-04-04 08:20:10.303-04
310|81|84|89|25|2022-04-05 00:00:00-04|2022-04-04 23:46:58.917-04|2022-04-04 23:46:58.917-04
311|81|84|89|25|2022-04-05 00:00:00-04|2022-04-04 23:46:59.024-04|2022-04-04 23:46:59.024-04
312|81|84|89|25|2022-04-05 00:00:00-04|2022-04-05 22:50:19.309-04|2022-04-05 22:50:19.309-04
313|81|84|89|25|2022-04-05 00:00:00-04|2022-04-05 22:50:19.376-04|2022-04-05 22:50:19.376-04
314|81|84|89|25|2022-04-06 00:00:00-04|2022-04-07 10:01:11.16-04|2022-04-07 10:01:11.16-04
315|81|84|89|25|2022-04-06 00:00:00-04|2022-04-07 10:01:11.17-04|2022-04-07 10:01:11.17-04
316|80|85|87|25|2022-04-09 00:00:00-04|2022-04-07 17:14:58.671-04|2022-04-07 17:14:58.671-04
317|80|84|87|25|2022-04-03 00:00:00-04|2022-04-07 17:14:58.67-04|2022-04-07 17:14:58.67-04
318|81|84|89|25|2022-04-03 00:00:00-04|2022-04-07 17:52:47.977-04|2022-04-07 17:52:47.977-04
319|81|84|89|25|2022-04-09 23:59:59-04|2022-04-07 17:52:48.053-04|2022-04-07 17:52:48.053-04
320|81|84|89|25|2022-04-03 00:00:00-04|2022-04-07 17:53:00.205-04|2022-04-07 17:53:00.205-04
321|81|84|89|25|2022-04-09 23:59:59-04|2022-04-07 17:53:00.217-04|2022-04-07 17:53:00.217-04
322|81|84|89|25|2022-04-03 00:00:00-04|2022-04-07 17:54:19.586-04|2022-04-07 17:54:19.586-04
323|81|84|89|25|2022-04-09 23:59:59-04|2022-04-07 17:54:19.592-04|2022-04-07 17:54:19.592-04
324|81|84|89|25|2022-04-12 00:00:00-04|2022-04-12 07:28:59.619-04|2022-04-12 07:28:59.619-04
325|81|84|89|25|2022-04-12 00:00:00-04|2022-04-12 07:28:59.629-04|2022-04-12 07:28:59.629-04
326|81|84|89|25|2022-04-12 00:00:00-04|2022-04-12 08:40:29.063-04|2022-04-12 08:40:29.063-04
327|81|84|89|25|2022-04-12 00:00:00-04|2022-04-12 08:40:29.068-04|2022-04-12 08:40:29.068-04
328|80|85|87|25|2022-04-17 00:00:00-04|2022-04-12 19:49:35.458-04|2022-04-12 19:49:35.458-04
329|80|84|87|25|2022-04-12 00:00:00-04|2022-04-12 19:49:35.456-04|2022-04-12 19:49:35.456-04
330|81|84|89|25|2022-04-13 00:00:00-04|2022-04-12 19:50:32.986-04|2022-04-12 19:50:32.986-04
331|81|84|89|25|2022-04-13 00:00:00-04|2022-04-12 19:50:32.99-04|2022-04-12 19:50:32.99-04
332|81|84|89|25|2022-04-13 00:00:00-04|2022-04-13 09:04:11.95-04|2022-04-13 09:04:11.95-04
333|81|84|89|25|2022-04-13 00:00:00-04|2022-04-13 09:04:11.954-04|2022-04-13 09:04:11.954-04
334|81|84|89|25|2022-04-13 00:00:00-04|2022-04-13 10:22:13.299-04|2022-04-13 10:22:13.299-04
335|81|84|89|25|2022-04-13 00:00:00-04|2022-04-13 10:22:13.303-04|2022-04-13 10:22:13.303-04
336|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:00:37.745-04|2022-04-15 12:00:37.745-04
337|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:00:37.756-04|2022-04-15 12:00:37.756-04
338|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:02:08.698-04|2022-04-15 12:02:08.697-04
339|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:02:08.7-04|2022-04-15 12:02:08.7-04
340|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:02:41.848-04|2022-04-15 12:02:41.848-04
341|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 12:02:41.853-04|2022-04-15 12:02:41.853-04
342|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 15:44:23.275-04|2022-04-15 15:44:23.275-04
343|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 15:44:23.282-04|2022-04-15 15:44:23.282-04
344|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 15:44:33.638-04|2022-04-15 15:44:33.638-04
345|81|84|89|25|2022-04-15 00:00:00-04|2022-04-15 15:44:33.64-04|2022-04-15 15:44:33.64-04
346|80|85|87|25|2022-04-20 00:00:00-04|2022-04-20 10:54:24.276-04|2022-04-20 10:54:24.276-04
347|80|84|87|25|2022-04-20 00:00:00-04|2022-04-20 10:54:24.275-04|2022-04-20 10:54:24.275-04
348|80|84|87|25|2022-04-20 00:00:00-04|2022-04-20 10:55:19.221-04|2022-04-20 10:55:19.221-04
349|80|85|87|25|2022-05-01 00:00:00-04|2022-04-20 15:21:28.05-04|2022-04-20 15:21:28.05-04
350|80|84|87|25|2022-04-20 00:00:00-04|2022-04-20 15:21:28.05-04|2022-04-20 15:21:28.05-04
351|81|84|89|25|2022-04-21 00:00:00-04|2022-04-21 10:40:19.586-04|2022-04-21 10:40:19.586-04
352|81|84|89|25|2022-04-21 00:00:00-04|2022-04-21 10:40:19.595-04|2022-04-21 10:40:19.595-04
353|80|85|87|25|2022-04-22 00:00:00-04|2022-04-22 10:01:10.741-04|2022-04-22 10:01:10.741-04
354|80|84|87|25|2022-04-21 00:00:00-04|2022-04-22 10:01:10.74-04|2022-04-22 10:01:10.74-04
355|81|84|89|25|2022-04-22 00:00:00-04|2022-04-22 12:40:00.29-04|2022-04-22 12:40:00.29-04
356|81|84|89|25|2022-04-22 00:00:00-04|2022-04-22 12:40:00.31-04|2022-04-22 12:40:00.31-04
357|80|85|87|25|2022-04-26 00:00:00-04|2022-04-26 08:42:49.906-04|2022-04-26 08:42:49.906-04
358|80|84|87|25|2022-04-25 00:00:00-04|2022-04-26 08:42:49.906-04|2022-04-26 08:42:49.906-04
359|81|84|89|25|2022-04-27 00:00:00-04|2022-04-27 12:54:45.996-04|2022-04-27 12:54:45.996-04
360|81|84|89|25|2022-04-27 00:00:00-04|2022-04-27 12:54:46.017-04|2022-04-27 12:54:46.017-04
361|81|84|89|25|2022-04-27 00:00:00-04|2022-04-27 12:55:19.432-04|2022-04-27 12:55:19.432-04
362|81|84|89|25|2022-04-27 00:00:00-04|2022-04-27 12:55:19.436-04|2022-04-27 12:55:19.436-04
363|80|85|87|25|2022-05-05 00:00:00-04|2022-04-27 13:00:29.421-04|2022-04-27 13:00:29.421-04
364|80|84|87|25|2022-04-27 00:00:00-04|2022-04-27 13:00:29.42-04|2022-04-27 13:00:29.42-04
365|80|85|87|25|2022-05-04 00:00:00-04|2022-04-28 11:15:21.653-04|2022-04-28 11:15:21.653-04
366|80|84|87|25|2022-04-28 00:00:00-04|2022-04-28 11:15:21.652-04|2022-04-28 11:15:21.652-04
367|80|85|87|25|2022-05-04 00:00:00-04|2022-04-28 11:16:00.514-04|2022-04-28 11:16:00.514-04
368|80|84|87|25|2022-04-28 00:00:00-04|2022-04-28 11:16:00.514-04|2022-04-28 11:16:00.514-04
369|80|85|87|25|2022-05-04 00:00:00-04|2022-04-28 12:26:54.36-04|2022-04-28 12:26:54.36-04
370|80|84|87|25|2022-04-28 00:00:00-04|2022-04-28 12:26:54.36-04|2022-04-28 12:26:54.36-04
371|80|85|87|25|2022-04-25 00:00:00-04|2022-04-28 17:02:33.103-04|2022-04-28 17:02:33.103-04
372|80|84|87|25|2022-04-25 00:00:00-04|2022-04-28 17:02:33.102-04|2022-04-28 17:02:33.102-04
373|80|85|87|25|2022-05-08 00:00:00-04|2022-05-06 18:20:10.275-04|2022-05-06 18:20:10.275-04
374|80|84|87|25|2022-05-06 00:00:00-04|2022-05-06 18:20:10.275-04|2022-05-06 18:20:10.275-04
375|80|85|88|25|2022-05-06 07:10:00-04|2022-05-06 20:32:00.912-04|2022-05-06 20:32:00.912-04
376|80|84|88|25|2022-05-06 07:00:00-04|2022-05-06 20:32:00.912-04|2022-05-06 20:32:00.912-04
377|80|85|87|25|2022-05-13 00:00:00-04|2022-05-06 20:32:00.911-04|2022-05-06 20:32:00.911-04
378|80|84|87|25|2022-05-09 00:00:00-04|2022-05-06 20:32:00.911-04|2022-05-06 20:32:00.911-04
